date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:20	21183/21183	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:19%20GMT	http://killtowndeathfest.com/2019/01/27/announcement-18-drowned-de-returning-to-ktdf/	web/index-65.html	(from http://killtowndeathfest.com/2019/01/)
22:48:20	240/240	---M--	200	added ('OK')	image/png	etag:%225c34f794-f0%22	http://killtowndeathfest.com/wp-content/plugins/gigpress/images/calendar-toggle.png	web/images/calendar-toggle.png	(from http://killtowndeathfest.com/wp-content/plugins/gigpress/css/gigpress.css?ver=4.9.9)
22:48:23	20902/20902	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:21%20GMT	http://killtowndeathfest.com/2019/01/25/announcement-16-bastard-grave-swe/	web/index-67.html	(from http://killtowndeathfest.com/2019/01/)
22:48:23	21450/21450	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:21%20GMT	http://killtowndeathfest.com/2019/01/26/announcement-17-profetus-debuting-the-sadness-of-time-passing-entirely-and-exclusively-at-ktdfs-gloomy-sunday/	web/index-66.html	(from http://killtowndeathfest.com/2019/01/)
22:48:23	21918/21918	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:21%20GMT	http://killtowndeathfest.com/2019/01/23/announcement-14-one-off-exclusive-first-ever-european-performance-and-reunion-of-the-legendary-transgressor-jp/	web/index-69.html	(from http://killtowndeathfest.com/2019/01/)
22:48:23	20909/20909	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:21%20GMT	http://killtowndeathfest.com/2019/01/24/announcement-15-of-feather-and-bone-us/	web/index-68.html	(from http://killtowndeathfest.com/2019/01/)
22:48:23	250/250	---M--	200	added ('OK')	image/png	etag:%225c34f794-fa%22	http://killtowndeathfest.com/wp-content/plugins/gigpress/images/calendar-links-bg.png	web/images/calendar-links-bg.png	(from http://killtowndeathfest.com/wp-content/plugins/gigpress/css/gigpress.css?ver=4.9.9)
22:48:24	21820/21820	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:24%20GMT	http://killtowndeathfest.com/2019/01/22/announcement-13-ritual-necromancy-us-returns-to-ktdf-vii/	web/index-70.html	(from http://killtowndeathfest.com/2019/01/)
22:48:24	20958/20958	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:24%20GMT	http://killtowndeathfest.com/2018/09/10/thank-you/	web/index-72.html	(from http://killtowndeathfest.com/2018/09/)
22:48:24	18776/18776	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:24%20GMT	http://killtowndeathfest.com/2018/09/07/day-1-fown-day-2-about-to-start/	web/index-73.html	(from http://killtowndeathfest.com/2018/09/)
22:48:26	51477/51477	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:24%20GMT	http://killtowndeathfest.com/2019/01/page/2/	web/index-71.html	(from http://killtowndeathfest.com/2019/01/)
22:48:26	552/552	---M--	200	added ('OK')	image/png	etag:%225c34f794-228%22	http://killtowndeathfest.com/wp-content/plugins/gigpress/images/feed-icon-12x12.png	web/images/feed-icon-12x12.png	(from http://killtowndeathfest.com/wp-content/plugins/gigpress/css/gigpress.css?ver=4.9.9)
22:48:27	19389/19389	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:26%20GMT	http://killtowndeathfest.com/2018/08/28/heavy-thunder-metal-market/	web/index-75.html	(from http://killtowndeathfest.com/2018/08/)
22:48:27	22209/22209	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:27%20GMT	http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/	web/index-76.html	(from http://killtowndeathfest.com/2018/08/)
22:48:27	21893/21893	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:27%20GMT	http://killtowndeathfest.com/2018/08/27/ktdf-merch/	web/index-77.html	(from http://killtowndeathfest.com/2018/08/)
22:48:28	20740/20740	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:27%20GMT	http://killtowndeathfest.com/2018/09/05/mortem-cancellation/	web/index-74.html	(from http://killtowndeathfest.com/2018/09/)
22:48:28	138/138	---M--	200	added ('OK')	image/gif	etag:%225c34f794-8a%22	http://killtowndeathfest.com/wp-content/plugins/gigpress/images/icalendar-icon.gif	web/images/icalendar-icon.gif	(from http://killtowndeathfest.com/wp-content/plugins/gigpress/css/gigpress.css?ver=4.9.9)
22:48:31	20283/20283	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:29%20GMT	http://killtowndeathfest.com/2018/08/23/321/	web/index-78.html	(from http://killtowndeathfest.com/2018/08/)
22:48:31	24205/24205	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:29%20GMT	http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/	web/index-79.html	(from http://killtowndeathfest.com/2018/07/)
22:48:31	19135/19135	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:29%20GMT	http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/	web/index-80.html	(from http://killtowndeathfest.com/2018/02/)
22:48:31	20712/20712	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:29%20GMT	http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/	web/index-81.html	(from http://killtowndeathfest.com/2018/02/)
22:48:32	21285/21285	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:31%20GMT	http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/	web/index-82.html	(from http://killtowndeathfest.com/2018/02/)
22:48:34	20829/20829	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:32%20GMT	http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/	web/index-83.html	(from http://killtowndeathfest.com/2018/02/)
22:48:34	21474/21474	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:32%20GMT	http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/	web/index-84.html	(from http://killtowndeathfest.com/2018/02/)
22:48:34	21301/21301	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:32%20GMT	http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/	web/index-85.html	(from http://killtowndeathfest.com/2018/02/)
22:48:34	20194/20194	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:33%20GMT	http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/	web/index-86.html	(from http://killtowndeathfest.com/2018/02/)
22:48:36	18811/18811	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:34%20GMT	http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/	web/index-87.html	(from http://killtowndeathfest.com/2018/02/)
22:48:36	20782/20782	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:34%20GMT	http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/	web/index-88.html	(from http://killtowndeathfest.com/2018/02/)
22:48:36	20567/20567	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:34%20GMT	http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/	web/index-89.html	(from http://killtowndeathfest.com/2018/02/)
22:48:36	30624/30624	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:35%20GMT	http://killtowndeathfest.com/2018/02/page/2/	web/index-90.html	(from http://killtowndeathfest.com/2018/02/)
22:48:38	20254/20254	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:36%20GMT	http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/	web/index-91.html	(from http://killtowndeathfest.com/2018/01/)
22:48:38	21106/21106	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:36%20GMT	http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/	web/index-92.html	(from http://killtowndeathfest.com/2018/01/)
22:48:38	20470/20470	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:36%20GMT	http://killtowndeathfest.com/2018/01/29/announcement-20-antiversum-ch/	web/index-93.html	(from http://killtowndeathfest.com/2018/01/)
22:48:39	20457/20457	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:37%20GMT	http://killtowndeathfest.com/2018/01/28/announcement-19-scolex-us/	web/index-94.html	(from http://killtowndeathfest.com/2018/01/)
22:48:40	20045/20045	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:38%20GMT	http://killtowndeathfest.com/2018/01/27/announcement-18-galvanizer-fin/	web/index-95.html	(from http://killtowndeathfest.com/2018/01/)
22:48:40	21189/21189	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:38%20GMT	http://killtowndeathfest.com/2018/01/26/announcement-17-necrowretch-fr-returns-to-ktdf/	web/index-96.html	(from http://killtowndeathfest.com/2018/01/)
22:48:40	20094/20094	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:38%20GMT	http://killtowndeathfest.com/2018/01/25/annoncement-16-cemetery-urn-aus/	web/index-97.html	(from http://killtowndeathfest.com/2018/01/)
22:48:41	20689/20689	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:39%20GMT	http://killtowndeathfest.com/2018/01/24/announcement-15-torture-rack-us/	web/index-98.html	(from http://killtowndeathfest.com/2018/01/)
22:48:43	45859/45859	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:40%20GMT	http://killtowndeathfest.com/2018/01/page/2/	web/index-101.html	(from http://killtowndeathfest.com/2018/01/)
22:48:43	19775/19775	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:40%20GMT	http://killtowndeathfest.com/2018/01/23/announcement-14-taphos/	web/index-99.html	(from http://killtowndeathfest.com/2018/01/)
22:48:43	20838/20838	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:40%20GMT	http://killtowndeathfest.com/2018/01/22/announcement-13-first-ever-european-live-performance-of-portlands-triumvir-foul/	web/index-100.html	(from http://killtowndeathfest.com/2018/01/)
22:48:43	52324/52324	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:41%20GMT	http://killtowndeathfest.com/author/ktdf2018/page/3/	web/index-102.html	(from http://killtowndeathfest.com/author/ktdf2018/page/2/)
22:48:45	52322/52322	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:48:43%20GMT	http://killtowndeathfest.com/category/news/page/3/	web/index-103.html	(from http://killtowndeathfest.com/category/news/page/2/)
22:48:45	2726/2726	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:44%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F11%2Fannouncement-32-first-ever-performance-and-official-live-recording-of-abysmal-dimensions-us%2F	web/images/embed4861.json	(from http://killtowndeathfest.com/2019/02/11/announcement-32-first-ever-performance-and-official-live-recording-of-abysmal-dimensions-us/)
22:48:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:48:45%20GMT	http://killtowndeathfest.com/?p=578	web/indexa722.html	(from http://killtowndeathfest.com/2019/02/11/announcement-32-first-ever-performance-and-official-live-recording-of-abysmal-dimensions-us/)
22:48:46	1019/1019	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22314d5df91973724caf5ce62eaa1a29f4%22	http://killtowndeathfest.com/2019/02/11/announcement-32-first-ever-performance-and-official-live-recording-of-abysmal-dimensions-us/feed/	web/index-104.html	(from http://killtowndeathfest.com/2019/02/11/announcement-32-first-ever-performance-and-official-live-recording-of-abysmal-dimensions-us/)
22:48:46	2816/2816	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:48:46%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F11%2Fannouncement-32-first-ever-performance-and-official-live-recording-of-abysmal-dimensions-us%2F&format=xml	web/images/embed2645	(from http://killtowndeathfest.com/2019/02/11/announcement-32-first-ever-performance-and-official-live-recording-of-abysmal-dimensions-us/)
22:48:47	2576/2576	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:47%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F10%2Fannouncement-31-first-ever-european-performance-of-phobocosm-can%2F	web/images/embed6654.json	(from http://killtowndeathfest.com/2019/02/10/announcement-31-first-ever-european-performance-of-phobocosm-can/)
22:48:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:48:48%20GMT	http://killtowndeathfest.com/?p=574	web/indexfe50.html	(from http://killtowndeathfest.com/2019/02/10/announcement-31-first-ever-european-performance-of-phobocosm-can/)
22:48:48	937/937	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227a038dc3d01f68c977cfdbf6c938681b%22	http://killtowndeathfest.com/2019/02/10/announcement-31-first-ever-european-performance-of-phobocosm-can/feed/	web/index-105.html	(from http://killtowndeathfest.com/2019/02/10/announcement-31-first-ever-european-performance-of-phobocosm-can/)
22:48:48	2666/2666	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:48:48%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F10%2Fannouncement-31-first-ever-european-performance-of-phobocosm-can%2F&format=xml	web/images/embed36f4	(from http://killtowndeathfest.com/2019/02/10/announcement-31-first-ever-european-performance-of-phobocosm-can/)
22:48:49	2486/2486	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:49%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F09%2Fannouncement-30-lucifericon-nl-to-play-kdf-vii%2F	web/images/embed5f9f.json	(from http://killtowndeathfest.com/2019/02/09/announcement-30-lucifericon-nl-to-play-kdf-vii/)
22:48:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:48:50%20GMT	http://killtowndeathfest.com/?p=570	web/indexfa8d.html	(from http://killtowndeathfest.com/2019/02/09/announcement-30-lucifericon-nl-to-play-kdf-vii/)
22:48:50	883/883	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221769721a3c77dc378285259ce3067217%22	http://killtowndeathfest.com/2019/02/09/announcement-30-lucifericon-nl-to-play-kdf-vii/feed/	web/index-106.html	(from http://killtowndeathfest.com/2019/02/09/announcement-30-lucifericon-nl-to-play-kdf-vii/)
22:48:50	2576/2576	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:48:50%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F09%2Fannouncement-30-lucifericon-nl-to-play-kdf-vii%2F&format=xml	web/images/embed19f8	(from http://killtowndeathfest.com/2019/02/09/announcement-30-lucifericon-nl-to-play-kdf-vii/)
22:48:51	2513/2513	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:51%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F07%2Fannouncement-28-israels-har-to-play-byhaven-stage%2F	web/images/embed59d2.json	(from http://killtowndeathfest.com/2019/02/07/announcement-28-israels-har-to-play-byhaven-stage/)
22:48:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:48:52%20GMT	http://killtowndeathfest.com/?p=561	web/index4e57.html	(from http://killtowndeathfest.com/2019/02/07/announcement-28-israels-har-to-play-byhaven-stage/)
22:48:52	898/898	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225de86b4c40560b182f500e0e5cfa60c6%22	http://killtowndeathfest.com/2019/02/07/announcement-28-israels-har-to-play-byhaven-stage/feed/	web/index-107.html	(from http://killtowndeathfest.com/2019/02/07/announcement-28-israels-har-to-play-byhaven-stage/)
22:48:52	2605/2605	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:48:52%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F07%2Fannouncement-28-israels-har-to-play-byhaven-stage%2F&format=xml	web/images/embed4cc0	(from http://killtowndeathfest.com/2019/02/07/announcement-28-israels-har-to-play-byhaven-stage/)
22:48:53	2409/2409	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:53%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F06%2Fannouncement-27-ghastly-fin%2F	web/images/embed8553.json	(from http://killtowndeathfest.com/2019/02/06/announcement-27-ghastly-fin/)
22:48:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:48:54%20GMT	http://killtowndeathfest.com/?p=557	web/indexc9d1.html	(from http://killtowndeathfest.com/2019/02/06/announcement-27-ghastly-fin/)
22:48:54	828/828	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2294c4eaad449bf9186f6d97419931f667%22	http://killtowndeathfest.com/2019/02/06/announcement-27-ghastly-fin/feed/	web/index-108.html	(from http://killtowndeathfest.com/2019/02/06/announcement-27-ghastly-fin/)
22:48:54	2499/2499	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:48:54%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F06%2Fannouncement-27-ghastly-fin%2F&format=xml	web/images/embed6e71	(from http://killtowndeathfest.com/2019/02/06/announcement-27-ghastly-fin/)
22:48:55	2561/2561	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:55%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F05%2Fannouncement-26-chaotian-dk-to-play-byhaven-stage-during-ktdf%2F	web/images/embed712c.json	(from http://killtowndeathfest.com/2019/02/05/announcement-26-chaotian-dk-to-play-byhaven-stage-during-ktdf/)
22:48:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:48:56%20GMT	http://killtowndeathfest.com/?p=552	web/index5195.html	(from http://killtowndeathfest.com/2019/02/05/announcement-26-chaotian-dk-to-play-byhaven-stage-during-ktdf/)
22:48:56	2651/2651	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:48:56%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F05%2Fannouncement-26-chaotian-dk-to-play-byhaven-stage-during-ktdf%2F&format=xml	web/images/embedb39c	(from http://killtowndeathfest.com/2019/02/05/announcement-26-chaotian-dk-to-play-byhaven-stage-during-ktdf/)
22:48:56	928/928	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229ecf16478a6d5270921e342037d4b459%22	http://killtowndeathfest.com/2019/02/05/announcement-26-chaotian-dk-to-play-byhaven-stage-during-ktdf/feed/	web/index-109.html	(from http://killtowndeathfest.com/2019/02/05/announcement-26-chaotian-dk-to-play-byhaven-stage-during-ktdf/)
22:48:57	2706/2706	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:57%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F04%2Fannouncement-25-first-ever-and-exclusive-one-off-european-performance-of-chtheilist-can%2F	web/images/embeddb01.json	(from http://killtowndeathfest.com/2019/02/04/announcement-25-first-ever-and-exclusive-one-off-european-performance-of-chtheilist-can/)
22:48:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:48:58%20GMT	http://killtowndeathfest.com/?p=547	web/index7cc7.html	(from http://killtowndeathfest.com/2019/02/04/announcement-25-first-ever-and-exclusive-one-off-european-performance-of-chtheilist-can/)
22:48:58	1013/1013	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22500354ef06d358cd4d4bcca5bd0ca57f%22	http://killtowndeathfest.com/2019/02/04/announcement-25-first-ever-and-exclusive-one-off-european-performance-of-chtheilist-can/feed/	web/index-110.html	(from http://killtowndeathfest.com/2019/02/04/announcement-25-first-ever-and-exclusive-one-off-european-performance-of-chtheilist-can/)
22:48:58	2798/2798	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:48:58%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F04%2Fannouncement-25-first-ever-and-exclusive-one-off-european-performance-of-chtheilist-can%2F&format=xml	web/images/embed0cc6	(from http://killtowndeathfest.com/2019/02/04/announcement-25-first-ever-and-exclusive-one-off-european-performance-of-chtheilist-can/)
22:48:59	2572/2572	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:48:59%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F02%2Fannouncement-24-ra-al-dee-experience-to-play-gloomy-sunday%2F	web/images/embed91d8.json	(from http://killtowndeathfest.com/2019/02/02/announcement-24-ra-al-dee-experience-to-play-gloomy-sunday/)
22:49:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:00%20GMT	http://killtowndeathfest.com/?p=542	web/index0d79.html	(from http://killtowndeathfest.com/2019/02/02/announcement-24-ra-al-dee-experience-to-play-gloomy-sunday/)
22:49:00	931/931	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22e55696c420599378f5e10a4551310e8b%22	http://killtowndeathfest.com/2019/02/02/announcement-24-ra-al-dee-experience-to-play-gloomy-sunday/feed/	web/index-111.html	(from http://killtowndeathfest.com/2019/02/02/announcement-24-ra-al-dee-experience-to-play-gloomy-sunday/)
22:49:00	2664/2664	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:00%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F02%2Fannouncement-24-ra-al-dee-experience-to-play-gloomy-sunday%2F&format=xml	web/images/embed8afd	(from http://killtowndeathfest.com/2019/02/02/announcement-24-ra-al-dee-experience-to-play-gloomy-sunday/)
22:49:01	2653/2653	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:01%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F01%2Fannouncement-23-accoustic-warm-uo-to-gloomy-sunday-with-the-dead-creed-gr%2F	web/images/embeda121.json	(from http://killtowndeathfest.com/2019/02/01/announcement-23-accoustic-warm-uo-to-gloomy-sunday-with-the-dead-creed-gr/)
22:49:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:02%20GMT	http://killtowndeathfest.com/?p=536	web/indexd379.html	(from http://killtowndeathfest.com/2019/02/01/announcement-23-accoustic-warm-uo-to-gloomy-sunday-with-the-dead-creed-gr/)
22:49:02	2745/2745	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:02%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F02%2F01%2Fannouncement-23-accoustic-warm-uo-to-gloomy-sunday-with-the-dead-creed-gr%2F&format=xml	web/images/embeda785	(from http://killtowndeathfest.com/2019/02/01/announcement-23-accoustic-warm-uo-to-gloomy-sunday-with-the-dead-creed-gr/)
22:49:02	978/978	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f855f7ab9f8508be4163cde738e76306%22	http://killtowndeathfest.com/2019/02/01/announcement-23-accoustic-warm-uo-to-gloomy-sunday-with-the-dead-creed-gr/feed/	web/index-112.html	(from http://killtowndeathfest.com/2019/02/01/announcement-23-accoustic-warm-uo-to-gloomy-sunday-with-the-dead-creed-gr/)
22:49:03	2486/2486	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:03%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F01%2F31%2Fannouncement-22-dead-void-dk-returning-to-ktdf%2F	web/images/embeddd69.json	(from http://killtowndeathfest.com/2019/01/31/announcement-22-dead-void-dk-returning-to-ktdf/)
22:49:04	2576/2576	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:04%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F01%2F31%2Fannouncement-22-dead-void-dk-returning-to-ktdf%2F&format=xml	web/images/embed71e2	(from http://killtowndeathfest.com/2019/01/31/announcement-22-dead-void-dk-returning-to-ktdf/)
22:49:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:05%20GMT	http://killtowndeathfest.com/?p=530	web/indexde52.html	(from http://killtowndeathfest.com/2019/01/31/announcement-22-dead-void-dk-returning-to-ktdf/)
22:49:07	883/883	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2232454db67a144bff88b1b830dee6340c%22	http://killtowndeathfest.com/2019/01/31/announcement-22-dead-void-dk-returning-to-ktdf/feed/	web/index-113.html	(from http://killtowndeathfest.com/2019/01/31/announcement-22-dead-void-dk-returning-to-ktdf/)
22:49:07	21037/21037	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:49:05%20GMT	http://killtowndeathfest.com/2019/01/21/announcement-12-malthusian-irl/	web/index-114.html	(from http://killtowndeathfest.com/news/page/3/)
22:49:07	54146/54146	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:49:05%20GMT	http://killtowndeathfest.com/news/page/4/	web/index-115.html	(from http://killtowndeathfest.com/news/page/3/)
